Date_Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,dayOfWeek,Time,Hour,Min,Temperature,Dew Point,Humidity,Wind,Wind Speed,Condition,anHourAgo_Temp,anHourAgo_DewPoint,anHourAgo_Humid,anHourAgo_Wind,anHourAgo_WindSpeed,anHourAgo_Condition,halfHourAgo_Temp,halfHourAgo_DewPoint,halfHourAgo_Humid,halfHourAgo_Wind,halfHourAgo_WindSpeed,halfHourAgo_Condition,DaySession
2015-10-21 14:32:50,malay,female,moderate,48.0,yes,young,big,blue,traditional,green,long sleeve,white,long,clothes,5,9,yes,Wednesday,14:32,14,32,32 °C,24 °C,62 %,SSE,13 km/h,Haze,32 °C,24 °C,62 %,SSE,11 km/h,Haze,32 °C,24 °C,62 %,SSE,13 km/h,Haze,Afternoon
2015-10-21 14:51:37,chinese,female,thin,42.18272841051314,no,no_kids,big,black,casual,red,short_sleeve,brown,short,clothes,3,9,no,Wednesday,14:51,14,51,32 °C,24 °C,62 %,SSE,13 km/h,Haze,32 °C,24 °C,62 %,SSE,11 km/h,Haze,32 °C,24 °C,62 %,SSE,13 km/h,Haze,Afternoon
2015-10-21 15:05:32,malay,female,moderate,42.0,yes,toddler,big,blue,traditional,purple,long sleeve,purple,long,blankets,4,8,no,Wednesday,15:05,15,05,32 °C,24 °C,62 %,SSE,13 km/h,Haze,32 °C,24 °C,62 %,SSE,13 km/h,Haze,32 °C,24 °C,62 %,SSE,13 km/h,Haze,Afternoon
2015-10-21 16:53:36,chinese,male,moderate,53.0,no,no_kids,small,white,casual,blue,short_sleeve,yellow,short,clothes,4,9,no,Wednesday,16:53,16,53,31 °C,24 °C,66 %,S,13 km/h,Haze,32 °C,24 °C,62 %,S,13 km/h,Haze,31 °C,24 °C,66 %,S,13 km/h,Haze,Afternoon
2015-10-21 19:35:17,malay,female,moderate,53.0,no,no_kids,big,white,traditional,purple,long sleeve,purple,long,clothes,4,7,yes,Wednesday,19:35,19,35,29 °C,24 °C,74 %,ESE,6 km/h,Haze,30 °C,24 °C,70 %,S,7 km/h,Haze,29 °C,24 °C,74 %,SE,6 km/h,Haze,Evening
2015-10-21 19:35:17,indian,male,fat,49.0,no,no_kids,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,3,7,no,Wednesday,19:35,19,35,29 °C,24 °C,74 %,ESE,6 km/h,Haze,30 °C,24 °C,70 %,S,7 km/h,Haze,29 °C,24 °C,74 %,SE,6 km/h,Haze,Evening
2015-10-21 19:35:17,malay,female,fat,40.0,no,no_kids,big,blue,traditional,brown,long sleeve,brown,long,clothes,6,8,no,Wednesday,19:35,19,35,29 °C,24 °C,74 %,ESE,6 km/h,Haze,30 °C,24 °C,70 %,S,7 km/h,Haze,29 °C,24 °C,74 %,SE,6 km/h,Haze,Evening
2015-10-21 21:13:41,malay,male,thin,52.0,no,no_kids,big,black,traditional,brown,long sleeve,brown,long,clothes,6,10,no,Wednesday,21:13,21,13,28 °C,24 °C,79 %,SE,4 km/h,Haze,29 °C,24 °C,74 %,ESE,7 km/h,Haze,28 °C,24 °C,79 %,SE,4 km/h,Haze,Evening
2015-10-21 21:13:41,malay,male,thin,32.0,no,no_kids,big,white,casual,black,short_sleeve,black,long,clothes,6,8,no,Wednesday,21:13,21,13,28 °C,24 °C,79 %,SE,4 km/h,Haze,29 °C,24 °C,74 %,ESE,7 km/h,Haze,28 °C,24 °C,79 %,SE,4 km/h,Haze,Evening
2015-10-21 21:13:41,chinese,male,moderate,34.0,no,no_kids,big,blue,casual,blue,short_sleeve,red,short,clothes,5,9,yes,Wednesday,21:13,21,13,28 °C,24 °C,79 %,SE,4 km/h,Haze,29 °C,24 °C,74 %,ESE,7 km/h,Haze,28 °C,24 °C,79 %,SE,4 km/h,Haze,Evening
2015-10-21 21:13:41,indian,male,thin,35.0,no,no_kids,big,white,formal,white,long sleeve,black,long,clothes,3,7,no,Wednesday,21:13,21,13,28 °C,24 °C,79 %,SE,4 km/h,Haze,29 °C,24 °C,74 %,ESE,7 km/h,Haze,28 °C,24 °C,79 %,SE,4 km/h,Haze,Evening
2015-10-22 07:31:47,malay,female,moderate,49.0,no,no_kids,big,yellow,traditional,white,long sleeve,white,long,clothes,4,8,no,Thursday,07:31,07,31,25 °C,22 °C,83 %,NE,6 km/h,Haze,25 °C,22 °C,83 %,NNE,4 km/h,Mostly Cloudy,25 °C,22 °C,83 %,NE,4 km/h,Haze,Morning
2015-10-22 09:19:35,malay,female,fat,33.0,no,no_kids,big,white,traditional,blue,long sleeve,black,long,clothes,5,7,no,Thursday,09:19,09,19,27 °C,23 °C,79 %,ENE,6 km/h,Haze,25 °C,23 °C,89 %,NE,6 km/h,Haze,26 °C,23 °C,83 %,NE,9 km/h,Haze,Morning
2015-10-22 09:19:35,malay,female,moderate,55.0,no,no_kids,big,blue,formal,grey,long sleeve,black,long,clothes,4,8,no,Thursday,09:19,09,19,27 °C,23 °C,79 %,ENE,6 km/h,Haze,25 °C,23 °C,89 %,NE,6 km/h,Haze,26 °C,23 °C,83 %,NE,9 km/h,Haze,Morning
2015-10-22 09:48:38,chinese,female,thin,42.18272841051314,no,no_kids,big,blue,casual,pink,short_sleeve,black,long,blankets,4,7,no,Thursday,09:48,09,48,29 °C,23 °C,70 %,NE,4 km/h,Haze,26 °C,23 °C,83 %,NE,9 km/h,Haze,27 °C,23 °C,79 %,ENE,6 km/h,Haze,Morning
2015-10-22 10:08:57,malay,male,moderate,55.0,no,no_kids,big,blue,casual,white,short_sleeve,yellow,long,clothes,3,8,yes,Thursday,10:08,10,08,29 °C,23 °C,70 %,SSW,6 km/h,Haze,27 °C,23 °C,79 %,ENE,6 km/h,Haze,29 °C,23 °C,70 %,NE,4 km/h,Haze,Morning
2015-10-22 10:50:38,malay,female,thin,49.0,no,no_kids,big,blue,casual,brown,long sleeve,black,long,clothes,5,9,no,Thursday,10:50,10,50,30 °C,24 °C,70 %,SSW,4 km/h,Haze,29 °C,23 °C,70 %,NE,4 km/h,Haze,29 °C,23 °C,70 %,SSW,6 km/h,Haze,Morning
2015-10-22 10:50:38,malay,male,thin,46.0,no,no_kids,big,black,casual,red,short_sleeve,white,long,clothes,3,8,yes,Thursday,10:50,10,50,30 °C,24 °C,70 %,SSW,4 km/h,Haze,29 °C,23 °C,70 %,NE,4 km/h,Haze,29 °C,23 °C,70 %,SSW,6 km/h,Haze,Morning
2015-10-22 13:14:43,foreigner ,female,moderate,41.0,no,no_kids,big,white,casual,white,short_sleeve,white,long,clothes,5,10,no,Thursday,13:14,13,14,32 °C,24 °C,62 %,SSE,7 km/h,Haze,32 °C,23 °C,59 %,SE,9 km/h,Haze,32 °C,23 °C,59 %,SSE,9 km/h,Haze,Afternoon
2015-10-22 13:17:51,malay,male,fat,41.0,no,no_kids,big,green,casual,green,short_sleeve,black,long,clothes,3,10,no,Thursday,13:17,13,17,32 °C,24 °C,62 %,SSE,7 km/h,Haze,32 °C,23 °C,59 %,SE,9 km/h,Haze,32 °C,23 °C,59 %,SSE,9 km/h,Haze,Afternoon
2015-10-22 13:17:51,malay,female,fat,53.0,no,no_kids,big,blue,formal,pink,long sleeve,black,long,clothes,3,7,no,Thursday,13:17,13,17,32 °C,24 °C,62 %,SSE,7 km/h,Haze,32 °C,23 °C,59 %,SE,9 km/h,Haze,32 °C,23 °C,59 %,SSE,9 km/h,Haze,Afternoon
2015-10-22 14:38:23,malay,male,moderate,55.0,no,no_kids,small,white,casual,brown,short_sleeve,grey,long,clothes,4,8,yes,Thursday,14:38,14,38,33 °C,23 °C,55 %,SSE,11 km/h,Haze,33 °C,24 °C,59 %,S,11 km/h,Haze,33 °C,23 °C,55 %,SE,13 km/h,Haze,Afternoon
2015-10-22 15:10:04,malay,female,moderate,34.0,no,no_kids,small,green,casual,red,long sleeve,purple,long,clothes,4,7,no,Thursday,15:10,15,10,32 °C,23 °C,59 %,S,13 km/h,Haze,33 °C,23 °C,55 %,SE,13 km/h,Haze,33 °C,23 °C,55 %,SSE,11 km/h,Haze,Afternoon
2015-10-22 15:42:25,malay,female,fat,40.0,no,no_kids,big,blue,casual,green,long sleeve,black,long,clothes,6,10,no,Thursday,15:42,15,42,31 °C,24 °C,66 %,S,13 km/h,Haze,33 °C,23 °C,55 %,SSE,11 km/h,Haze,32 °C,23 °C,59 %,S,13 km/h,Haze,Afternoon
2015-10-22 18:42:40,indian,male,fat,44.0,no,no_kids,big,white,casual,yellow,short_sleeve,grey,short,clothes,5,7,no,Thursday,18:42,18,42,30 °C,24 °C,70 %,SSE,6 km/h,Mostly Cloudy,31 °C,24 °C,66 %,SSE,11 km/h,Mostly Cloudy,30 °C,24 °C,70 %,SSE,9 km/h,Mostly Cloudy,Afternoon
2015-10-22 19:48:07,chinese,male,thin,50.0,yes,baby,big,blue,casual,black,short_sleeve,black,long,clothes,3,10,no,Thursday,19:48,19,48,29 °C,24 °C,74 %,SE,4 km/h,Mostly Cloudy,30 °C,24 °C,70 %,SSE,6 km/h,Mostly Cloudy,29 °C,24 °C,74 %,SSE,6 km/h,Mostly Cloudy,Evening
2015-10-22 20:23:30,foreigner ,male,moderate,54.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,3,7,no,Thursday,20:23,20,23,28 °C,23 °C,74 %,SE,6 km/h,Mostly Cloudy,29 °C,24 °C,74 %,SSE,6 km/h,Mostly Cloudy,29 °C,24 °C,74 %,SE,4 km/h,Mostly Cloudy,Evening
2015-10-22 20:49:14,chinese,male,thin,44.0,no,no_kids,big,black,casual,black,short_sleeve,blue_jeans,long,clothes,5,8,no,Thursday,20:49,20,49,29 °C,23 °C,70 %,ESE,9 km/h,Mostly Cloudy,29 °C,24 °C,74 %,SE,4 km/h,Mostly Cloudy,28 °C,23 °C,74 %,SE,6 km/h,Mostly Cloudy,Evening
2015-10-22 22:10:13,indian,male,moderate,32.0,no,no_kids,big,white,casual,green,short_sleeve,brown,short,clothes,3,9,no,Thursday,22:10,22,10,28 °C,23 °C,74 %,E,7 km/h,Mostly Cloudy,29 °C,23 °C,70 %,E,7 km/h,Mostly Cloudy,28 °C,23 °C,74 %,E,9 km/h,Mostly Cloudy,Evening
2015-10-22 22:52:01,chinese,female,thin,32.0,no,no_kids,big,blue,casual,white,short_sleeve,brown,short,clothes,3,9,no,Thursday,22:52,22,52,28 °C,23 °C,74 %,ESE,7 km/h,Mostly Cloudy,28 °C,23 °C,74 %,E,9 km/h,Mostly Cloudy,28 °C,23 °C,74 %,E,7 km/h,Mostly Cloudy,Evening
2015-10-22 23:18:33,indian,male,fat,47.0,no,no_kids,big,black,casual,blue,short_sleeve,black,short,clothes,6,7,no,Thursday,23:18,23,18,28 °C,23 °C,74 %,SE,6 km/h,Mostly Cloudy,28 °C,23 °C,74 %,E,7 km/h,Mostly Cloudy,28 °C,23 °C,74 %,ESE,7 km/h,Mostly Cloudy,Evening
2015-10-23 01:09:08,chinese,female,fat,30.0,yes,toddler,big,red,casual,red,short_sleeve,green,short,clothes,6,10,no,Friday,01:09,01,09,28 °C,24 °C,79 %,S,2 km/h,Mostly Cloudy,28 °C,23 °C,74 %,SE,6 km/h,Mostly Cloudy,28 °C,23 °C,74 %,SE,2 km/h,Mostly Cloudy,Night
2015-10-23 01:31:55,chinese,male,fat,31.0,no,no_kids,big,yellow,casual,brown,short_sleeve,black,long,clothes,3,8,yes,Friday,01:31,01,31,28 °C,24 °C,79 %,ESE,2 km/h,Mostly Cloudy,28 °C,23 °C,74 %,SE,2 km/h,Mostly Cloudy,28 °C,24 °C,79 %,S,2 km/h,Mostly Cloudy,Night
2015-10-23 01:52:36,indian,female,fat,39.0,no,no_kids,big,white,casual,grey,short_sleeve,black,long,clothes,3,10,no,Friday,01:52,01,52,28 °C,24 °C,79 %,ESE,2 km/h,Mostly Cloudy,28 °C,23 °C,74 %,SE,2 km/h,Mostly Cloudy,28 °C,24 °C,79 %,S,2 km/h,Mostly Cloudy,Night
2015-10-23 02:48:52,malay,male,fat,40.0,no,no_kids,big,black,casual,blue,short_sleeve,grey,long,clothes,5,7,no,Friday,02:48,02,48,27 °C,24 °C,84 %,S,4 km/h,Mostly Cloudy,28 °C,24 °C,79 %,ESE,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,2 km/h,Mostly Cloudy,Night
2015-10-23 04:35:37,indian,male,moderate,42.18272841051314,no,no_kids,big,yellow,formal,white,short_sleeve,black,long,clothes,5,8,no,Friday,04:35,04,35,27 °C,23 °C,79 %,CALM,0 km/h,Mostly Cloudy,27 °C,23 °C,79 %,SSE,6 km/h,Mostly Cloudy,27 °C,23 °C,79 %,SE,4 km/h,Mostly Cloudy,Night
2015-10-23 07:07:53,malay,female,fat,52.0,yes,baby,big,red,casual,white,short_sleeve,black,long,clothes,5,7,yes,Friday,07:07,07,07,26 °C,23 °C,83 %,ENE,2 km/h,Haze,26 °C,23 °C,83 %,SE,2 km/h,Mostly Cloudy,26 °C,23 °C,83 %,CALM,0 km/h,Mostly Cloudy,Morning
2015-10-23 07:31:00,malay,male,fat,33.0,no,no_kids,big,red,casual,red,long sleeve,brown,short,clothes,3,7,no,Friday,07:31,07,31,26 °C,23 °C,83 %,SE,4 km/h,Haze,26 °C,23 °C,83 %,CALM,0 km/h,Mostly Cloudy,26 °C,23 °C,83 %,ENE,2 km/h,Haze,Morning
2015-10-23 10:27:02,chinese,male,thin,47.0,no,no_kids,big,red,formal,white,short_sleeve,black,long,clothes,5,9,yes,Friday,10:27,10,27,30 °C,23 °C,66 %,ENE,6 km/h,Haze,28 °C,24 °C,79 %,NE,7 km/h,Haze,29 °C,24 °C,74 %,NE,6 km/h,Haze,Morning
2015-10-23 11:14:22,malay,male,fat,53.0,yes,baby,big,grey,casual,red,short_sleeve,brown,long,clothes,3,9,no,Friday,11:14,11,14,31 °C,24 °C,66 %,SE,11 km/h,Haze,30 °C,23 °C,66 %,ENE,6 km/h,Haze,31 °C,23 °C,62 %,SE,11 km/h,Haze,Morning
2015-10-23 11:17:03,malay,female,moderate,53.0,yes,toddler,big,unknown,formal,pink,long sleeve,black,long,clothes,4,7,no,Friday,11:17,11,17,31 °C,24 °C,66 %,SE,11 km/h,Haze,30 °C,23 °C,66 %,ENE,6 km/h,Haze,31 °C,23 °C,62 %,SE,11 km/h,Haze,Morning
2015-10-23 11:54:36,indian,male,moderate,40.0,no,no_kids,small,green,formal,white,short_sleeve,black,unknown,clothes,3,9,no,Friday,11:54,11,54,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,23 °C,62 %,SE,11 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,Morning
2015-10-23 11:59:37,malay,male,moderate,40.0,no,no_kids,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,Friday,11:59,11,59,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,23 °C,62 %,SE,11 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,Morning
2015-10-23 12:00:06,indian,male,fat,44.0,no,no_kids,big,white,casual,black,short_sleeve,grey,long,unknown,4,10,no,Friday,12:00,12,00,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 12:00:06,malay,male,fat,28.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,clothes,3,8,no,Friday,12:00,12,00,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 12:00:06,malay,unknown,fat,52.0,no,no_kids,big,blue,unknown,black,long sleeve,black,long,clothes,6,10,no,Friday,12:00,12,00,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 12:01:53,unknown,male,thin,44.0,no,no_kids,big,white,unknown,black,short_sleeve,red,short,unknown,4,8,yes,Friday,12:01,12,01,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 12:23:32,malay,female,thin,52.0,no,no_kids,big,blue,casual,blue,unknown,blue,short,unknown,5,8,no,Friday,12:23,12,23,32 °C,24 °C,62 %,SE,15 km/h,Haze,31 °C,24 °C,66 %,SE,11 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 12:57:44,malay,female,fat,39.0,no,no_kids,big,unknown,casual,black,short_sleeve,black,long,clothes,6,8,no,Friday,12:57,12,57,32 °C,23 °C,59 %,SSE,15 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,32 °C,24 °C,62 %,SE,15 km/h,Haze,Morning
2015-10-23 15:17:25,malay,female,thin,31.0,no,no_kids,big,white,casual,red,short_sleeve,blue_jeans,long,clothes,3,7,no,Friday,15:17,15,17,33 °C,25 °C,63 %,S,11 km/h,Haze,33 °C,25 °C,63 %,S,13 km/h,Haze,33 °C,24 °C,59 %,S,11 km/h,Haze,Afternoon
2015-10-23 16:06:01,foreigner ,male,thin,31.0,no,no_kids,big,white,formal,grey,unknown,grey,long,clothes,6,9,no,Friday,16:06,16,06,32 °C,25 °C,66 %,S,15 km/h,Haze,33 °C,25 °C,63 %,S,11 km/h,Haze,32 °C,25 °C,66 %,S,13 km/h,Haze,Afternoon
2015-10-23 16:06:01,unknown,female,fat,40.0,no,no_kids,big,grey,casual,grey,long sleeve,black,unknown,clothes,4,9,no,Friday,16:06,16,06,32 °C,25 °C,66 %,S,15 km/h,Haze,33 °C,25 °C,63 %,S,11 km/h,Haze,32 °C,25 °C,66 %,S,13 km/h,Haze,Afternoon
2015-10-23 16:11:32,malay,female,thin,28.0,yes,baby,big,white,casual,blue,unknown,black,long,blankets,4,9,no,Friday,16:11,16,11,32 °C,25 °C,66 %,S,15 km/h,Haze,33 °C,25 °C,63 %,S,11 km/h,Haze,32 °C,25 °C,66 %,S,13 km/h,Haze,Afternoon
2015-10-23 16:33:34,malay,female,moderate,41.0,no,no_kids,big,green,traditional,blue,long sleeve,blue,long,clothes,4,7,yes,Friday,16:33,16,33,32 °C,25 °C,66 %,SSE,15 km/h,Haze,32 °C,25 °C,66 %,S,13 km/h,Haze,32 °C,25 °C,66 %,S,15 km/h,Haze,Afternoon
2015-10-23 17:31:48,malay,female,moderate,41.0,yes,toddler,big,white,casual,red,short_sleeve,blue_jeans,long,clothes,6,10,no,Friday,17:31,17,31,31 °C,24 °C,66 %,S,15 km/h,Haze,32 °C,25 °C,66 %,SSE,15 km/h,Haze,31 °C,24 °C,66 %,S,17 km/h,Haze,Afternoon
2015-10-23 17:31:48,malay,unknown,fat,49.0,no,no_kids,big,blue,casual,brown,short_sleeve,white,long,clothes,5,9,no,Friday,17:31,17,31,31 °C,24 °C,66 %,S,15 km/h,Haze,32 °C,25 °C,66 %,SSE,15 km/h,Haze,31 °C,24 °C,66 %,S,17 km/h,Haze,Afternoon
2015-10-23 19:47:39,chinese,female,thin,30.0,no,no_kids,small,white,casual,green,short_sleeve,black,long,clothes,6,7,no,Friday,19:47,19,47,29 °C,25 °C,79 %,SSE,7 km/h,Haze,30 °C,25 °C,74 %,SSE,9 km/h,Haze,30 °C,25 °C,74 %,SSE,9 km/h,Haze,Evening
2015-10-23 19:55:14,chinese,male,moderate,48.0,no,no_kids,big,blue,casual,white,short_sleeve,black,unknown,clothes,3,9,no,Friday,19:55,19,55,29 °C,25 °C,79 %,SSE,7 km/h,Haze,30 °C,25 °C,74 %,SSE,9 km/h,Haze,30 °C,25 °C,74 %,SSE,9 km/h,Haze,Evening
2015-10-23 20:08:58,chinese,female,moderate,34.0,no,no_kids,big,white,casual,white,short_sleeve,blue_jeans,long,clothes,5,7,no,Friday,20:08,20,08,29 °C,25 °C,79 %,SSE,6 km/h,Haze,30 °C,25 °C,74 %,SSE,9 km/h,Haze,29 °C,25 °C,79 %,SSE,7 km/h,Haze,Evening
2015-10-23 20:39:42,foreigner ,male,thin,45.0,no,no_kids,big,brown,casual,red,unknown,grey,long,clothes,6,9,no,Friday,20:39,20,39,29 °C,25 °C,79 %,SSE,6 km/h,Haze,29 °C,25 °C,79 %,SSE,7 km/h,Haze,29 °C,25 °C,79 %,SSE,6 km/h,Haze,Evening
2015-10-23 21:18:54,foreigner ,female,thin,39.0,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,3,9,no,Friday,21:18,21,18,29 °C,24 °C,74 %,SSE,6 km/h,Haze,29 °C,25 °C,79 %,SSE,6 km/h,Haze,29 °C,25 °C,79 %,SSE,6 km/h,Haze,Evening
2015-10-23 21:51:00,malay,female,moderate,48.0,yes,toddler,big,red,casual,blue,long sleeve,black,long,unknown,4,7,no,Friday,21:51,21,51,29 °C,24 °C,74 %,SSE,4 km/h,Haze,29 °C,25 °C,79 %,SSE,6 km/h,Haze,29 °C,24 °C,74 %,SSE,6 km/h,Haze,Evening
2015-10-23 22:31:34,indian,female,fat,40.0,yes,young,big,red,casual,purple,short_sleeve,black,unknown,clothes,4,10,no,Friday,22:31,22,31,29 °C,24 °C,74 %,E,2 km/h,Haze,29 °C,24 °C,74 %,SSE,4 km/h,Haze,29 °C,24 °C,74 %,E,2 km/h,Haze,Evening
2015-10-23 22:58:27,chinese,unknown,thin,42.0,no,no_kids,big,blue,casual,blue,short_sleeve,brown,long,clothes,5,9,yes,Friday,22:58,22,58,29 °C,24 °C,74 %,E,2 km/h,Haze,29 °C,24 °C,74 %,SSE,4 km/h,Haze,29 °C,24 °C,74 %,E,2 km/h,Haze,Evening
2015-10-23 23:38:01,malay,male,fat,42.18272841051314,no,no_kids,big,blue,casual,blue,short_sleeve,black,long,clothes,3,7,no,Friday,23:38,23,38,29 °C,23 °C,70 %,ESE,11 km/h,Haze,29 °C,24 °C,74 %,E,2 km/h,Haze,29 °C,24 °C,74 %,ESE,9 km/h,Haze,Evening
2015-10-24 00:18:48,chinese,male,fat,36.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,Saturday,00:18,00,18,29 °C,23 °C,70 %,SE,13 km/h,Haze,29 °C,24 °C,74 %,ESE,9 km/h,Haze,29 °C,23 °C,70 %,ESE,11 km/h,Haze,Night
2015-10-24 00:38:01,malay,unknown,thin,28.0,yes,baby,big,blue,casual,red,short_sleeve,grey,long,clothes,3,9,no,Saturday,00:38,00,38,28 °C,23 °C,74 %,SE,9 km/h,Haze,29 °C,23 °C,70 %,ESE,11 km/h,Haze,29 °C,23 °C,70 %,SE,13 km/h,Haze,Night
2015-10-24 01:31:38,malay,male,fat,53.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,clothes,3,7,yes,Saturday,01:31,01,31,28 °C,23 °C,74 %,E,9 km/h,Haze,28 °C,23 °C,74 %,SE,9 km/h,Haze,28 °C,23 °C,74 %,SE,7 km/h,Haze,Night
2015-10-24 06:44:22,malay,male,thin,42.0,no,no_kids,big,red,casual,yellow,unknown,black,long,clothes,4,7,yes,Saturday,06:44,06,44,27 °C,23 °C,79 %,ENE,7 km/h,Haze,27 °C,24 °C,84 %,NE,2 km/h,Haze,27 °C,23 °C,79 %,E,7 km/h,Haze,Night
2015-10-24 06:56:49,chinese,female,moderate,39.0,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,6,9,no,Saturday,06:56,06,56,27 °C,23 °C,79 %,ENE,7 km/h,Haze,27 °C,24 °C,84 %,NE,2 km/h,Haze,27 °C,23 °C,79 %,E,7 km/h,Haze,Night
2015-10-24 08:51:44,unknown,male,fat,40.0,no,no_kids,big,black,casual,white,long sleeve,brown,unknown,clothes,4,10,no,Saturday,08:51,08,51,28 °C,24 °C,79 %,ESE,7 km/h,Haze,26 °C,24 °C,89 %,ENE,2 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,Morning
2015-10-24 09:07:33,indian,female,thin,41.0,no,no_kids,big,green,casual,brown,short_sleeve,grey,long,unknown,6,9,no,Saturday,09:07,09,07,29 °C,24 °C,74 %,SE,7 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,28 °C,24 °C,79 %,ESE,7 km/h,Haze,Morning
2015-10-24 09:22:05,malay,female,thin,50.0,no,no_kids,unknown,red,casual,brown,long sleeve,brown,long,blankets,3,7,no,Saturday,09:22,09,22,29 °C,24 °C,74 %,SE,7 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,28 °C,24 °C,79 %,ESE,7 km/h,Haze,Morning
2015-10-24 09:23:10,malay,female,fat,48.0,no,no_kids,big,red,casual,red,long sleeve,brown,long,clothes,6,9,no,Saturday,09:23,09,23,29 °C,24 °C,74 %,SE,7 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,28 °C,24 °C,79 %,ESE,7 km/h,Haze,Morning
2015-10-24 09:23:10,unknown,female,thin,42.0,no,no_kids,big,red,casual,green,long sleeve,red,long,clothes,6,8,no,Saturday,09:23,09,23,29 °C,24 °C,74 %,SE,7 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,28 °C,24 °C,79 %,ESE,7 km/h,Haze,Morning
2015-10-24 09:24:29,malay,male,unknown,51.0,no,no_kids,small,white,casual,blue,unknown,black,long,unknown,6,10,no,Saturday,09:24,09,24,29 °C,24 °C,74 %,SE,7 km/h,Haze,28 °C,23 °C,74 %,ESE,9 km/h,Haze,28 °C,24 °C,79 %,ESE,7 km/h,Haze,Morning
2015-10-24 10:30:48,chinese,female,thin,54.0,no,no_kids,big,red,casual,unknown,short_sleeve,brown,short,clothes,6,9,no,Saturday,10:30,10,30,30 °C,24 °C,70 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,S,7 km/h,Haze,Morning
2015-10-24 10:30:48,malay,male,thin,50.0,yes,toddler,big,black,casual,black,short_sleeve,blue,long,clothes,4,10,no,Saturday,10:30,10,30,30 °C,24 °C,70 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,S,7 km/h,Haze,Morning
2015-10-24 10:47:32,unknown,female,fat,44.0,no,no_kids,big,blue,casual,black,long sleeve,black,long,clothes,5,8,no,Saturday,10:47,10,47,30 °C,24 °C,70 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,S,7 km/h,Haze,Morning
2015-10-24 10:59:09,malay,unknown,fat,41.0,no,no_kids,big,blue,casual,blue,short_sleeve,black,long,clothes,4,9,no,Saturday,10:59,10,59,30 °C,24 °C,70 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,SE,7 km/h,Haze,29 °C,24 °C,74 %,S,7 km/h,Haze,Morning
2015-10-24 11:12:18,malay,female,moderate,45.0,yes,young,big,red,casual,black,short_sleeve,red,long,unknown,4,7,no,Saturday,11:12,11,12,31 °C,24 °C,66 %,SE,9 km/h,Haze,29 °C,24 °C,74 %,S,7 km/h,Haze,30 °C,24 °C,70 %,SE,7 km/h,Haze,Morning
2015-10-24 11:32:11,malay,male,fat,41.0,yes,young,big,blue,casual,orange,short_sleeve,grey,short,clothes,6,10,no,Saturday,11:32,11,32,32 °C,25 °C,66 %,ESE,11 km/h,Haze,30 °C,24 °C,70 %,SE,7 km/h,Haze,31 °C,24 °C,66 %,SE,9 km/h,Haze,Morning
