No,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,Age_Group
733,29/11/2015,4:05:59,indian,male,fat,47.0,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,7,no,"(40, 50]"
734,29/11/2015,4:05:59,indian,male,moderate,35.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,no,"(30, 40]"
735,29/11/2015,4:06:04,foreigner ,female,moderate,37.0,no,no_kids,big,black,casual,brown,long sleeve,black,long,blankets,3,7,yes,"(30, 40]"
736,29/11/2015,4:06:04,chinese,male,fat,54.0,no,no_kids,big,red,casual,orange,short_sleeve,blue_jeans,long,clothes,4,8,no,"(50, 60]"
737,29/11/2015,4:06:04,indian,male,moderate,54.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,clothes,3,8,no,"(50, 60]"
738,29/11/2015,4:06:04,indian,male,moderate,43.0,no,no_kids,big,green,casual,green,short_sleeve,brown,long,clothes,6,9,no,"(40, 50]"
739,29/11/2015,4:06:04,indian,male,fat,50.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,9,no,"(40, 50]"
740,29/11/2015,4:06:04,indian,male,fat,42.0,no,no_kids,big,green,formal,blue,short_sleeve,black,long,clothes,4,10,no,"(40, 50]"
741,29/11/2015,4:06:04,indian,male,fat,53.0,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,"(50, 60]"
742,29/11/2015,4:06:19,indian,female,thin,32.0,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,7,no,"(30, 40]"
743,29/11/2015,4:06:19,foreigner ,male,fat,51.0,yes,young,big,white,casual,red,short_sleeve,grey,short,blankets,3,8,no,"(50, 60]"
744,29/11/2015,4:06:19,indian,male,fat,46.0,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,5,7,no,"(40, 50]"
745,29/11/2015,4:06:19,chinese,female,moderate,53.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,"(50, 60]"
746,29/11/2015,4:06:19,chinese,female,moderate,40.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,3,7,yes,"(30, 40]"
747,29/11/2015,4:06:19,foreigner ,female,moderate,46.0,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,3,8,no,"(40, 50]"
748,29/11/2015,4:06:19,chinese,female,moderate,44.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,"(40, 50]"
749,29/11/2015,4:06:19,foreigner ,female,moderate,53.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,"(50, 60]"
750,29/11/2015,4:06:19,chinese,male,thin,29.0,yes,toddler,big,red,casual,white,short_sleeve,white,short,clothes,5,9,yes,"(20, 30]"
751,29/11/2015,4:06:19,chinese,male,fat,46.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,"(40, 50]"
752,29/11/2015,4:06:19,chinese,male,fat,41.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,"(40, 50]"
753,29/11/2015,4:06:22,foreigner ,male,thin,34.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,"(30, 40]"
754,29/11/2015,4:06:22,chinese,female,moderate,35.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,"(30, 40]"
755,29/11/2015,4:06:22,chinese,female,moderate,55.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,"(50, 60]"
756,29/11/2015,4:06:22,foreigner ,male,fat,42.18272841051314,no,no_kids,big,white,casual,unknown,short_sleeve,brown,short,blankets,3,7,no,"(40, 50]"
757,29/11/2015,4:06:22,chinese,male,fat,46.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,"(40, 50]"
758,29/11/2015,4:06:22,chinese,female,moderate,52.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,"(50, 60]"
759,29/11/2015,4:06:22,chinese,female,moderate,35.0,no,no_kids,big,white,formal,unknown,short_sleeve,red,short,clothes,6,10,no,"(30, 40]"
760,29/11/2015,4:06:22,foreigner ,male,fat,42.18272841051314,no,no_kids,big,unknown,formal,green,unknown,black,short,clothes,3,10,no,"(40, 50]"
761,29/11/2015,4:06:22,chinese,male,fat,38.0,no,no_kids,big,pink,formal,yellow,unknown,black,short,clothes,5,9,no,"(30, 40]"
762,29/11/2015,4:07:46,chinese,male,moderate,46.0,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,"(40, 50]"
763,29/11/2015,4:07:46,chinese,male,fat,33.0,no,no_kids,big,red,unknown,blue,short_sleeve,green,short,clothes,3,9,yes,"(30, 40]"
764,29/11/2015,4:07:46,chinese,male,moderate,48.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,"(40, 50]"
765,29/11/2015,4:07:46,foreigner ,male,thin,42.0,no,no_kids,small,brown,formal,unknown,short_sleeve,brown,short,clothes,5,10,no,"(40, 50]"
766,29/11/2015,4:07:46,chinese,female,thin,40.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,"(30, 40]"
767,29/11/2015,4:07:46,chinese,female,moderate,54.0,no,no_kids,big,white,formal,white,unknown,red,short,clothes,6,8,no,"(50, 60]"
768,29/11/2015,4:07:46,foreigner ,male,thin,37.0,no,no_kids,big,white,formal,orange,short_sleeve,brown,short,blankets,5,7,no,"(30, 40]"
769,29/11/2015,4:07:46,chinese,male,thin,40.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,9,yes,"(30, 40]"
770,29/11/2015,4:07:46,chinese,female,thin,53.0,no,no_kids,big,white,unknown,white,unknown,red,short,clothes,6,8,no,"(50, 60]"
771,29/11/2015,4:07:46,chinese,female,thin,41.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,"(40, 50]"
772,29/11/2015,4:07:46,foreigner ,male,moderate,42.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,10,no,"(40, 50]"
773,29/11/2015,4:08:31,chinese,male,thin,36.0,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,blankets,5,8,no,"(30, 40]"
774,29/11/2015,4:08:31,malay,female,moderate,30.0,yes,toddler,big,white,unknown,unknown,short_sleeve,red,short,blankets,6,9,no,"(20, 30]"
775,29/11/2015,4:08:31,malay,female,thin,29.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,8,no,"(20, 30]"
776,29/11/2015,4:08:31,malay,female,thin,44.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,7,no,"(40, 50]"
777,29/11/2015,4:08:31,chinese,female,moderate,55.0,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,"(50, 60]"
778,29/11/2015,4:08:31,malay,female,thin,40.0,yes,toddler,big,orange,casual,purple,unknown,purple,short,blankets,4,10,no,"(30, 40]"
779,29/11/2015,4:08:31,malay,female,thin,50.0,yes,baby,big,blue,formal,orange,short_sleeve,red,short,blankets,4,10,no,"(40, 50]"
780,29/11/2015,4:08:31,malay,female,thin,42.0,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,4,10,no,"(40, 50]"
781,29/11/2015,4:08:31,malay,female,thin,28.0,yes,baby,big,orange,unknown,purple,unknown,red,short,blankets,3,8,no,"(20, 30]"
782,29/11/2015,4:11:41,malay,female,moderate,30.0,yes,baby,big,black,formal,orange,short_sleeve,red,short,clothes,6,8,no,"(20, 30]"
783,29/11/2015,4:11:41,malay,female,thin,45.0,yes,baby,big,red,formal,pink,short_sleeve,blue,short,blankets,5,7,no,"(40, 50]"
784,29/11/2015,4:11:41,malay,female,thin,45.0,yes,baby,big,grey,unknown,purple,short_sleeve,white,short,blankets,4,7,no,"(40, 50]"
785,29/11/2015,4:11:41,malay,female,moderate,32.0,yes,toddler,big,black,casual,orange,short_sleeve,black,short,blankets,3,7,no,"(30, 40]"
786,29/11/2015,4:11:41,malay,female,thin,33.0,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,6,7,yes,"(30, 40]"
787,29/11/2015,4:14:16,malay,male,moderate,50.0,no,no_kids,big,orange,casual,green,short_sleeve,orange,short,clothes,4,9,no,"(40, 50]"
788,29/11/2015,8:16:36,malay,male,fat,38.0,yes,toddler,big,blue,casual,orange,short_sleeve,blue_jeans,long,clothes,6,10,no,"(30, 40]"
789,29/11/2015,8:56:00,chinese,male,thin,28.0,no,no_kids,big,black,casual,green,short_sleeve,black,long,clothes,3,8,no,"(20, 30]"
790,29/11/2015,9:46:09,malay,male,thin,46.0,no,no_kids,big,yellow,casual,grey,short_sleeve,blue_jeans,long,clothes,6,10,no,"(40, 50]"
791,09/12/2015,9:46:09,malay,male,moderate,34.0,no,no_kids,big,black,casual,green,short_sleeve,black,long,blankets,6,7,no,"(30, 40]"
792,09/12/2015,15:13:16,malay,female,thin,33.0,no,no_kids,small,white,casual,white,long sleeve,brown,long,clothes,3,7,no,"(30, 40]"
793,09/12/2015,15:21:37,malay,male,thin,37.0,no,no_kids,small,blue,casual,blue,short_sleeve,blue_jeans,long,blankets,6,10,no,"(30, 40]"
794,09/12/2015,16:20:06,malay,female,thin,42.0,no,no_kids,small,pink,traditional,black,unknown,black,long,clothes,5,8,no,"(40, 50]"
795,09/12/2015,16:50:56,malay,female,thin,45.0,yes,baby,big,blue,casual,red,long sleeve,blue_jeans,long,unknown,4,7,yes,"(40, 50]"
796,09/12/2015,17:21:26,malay,male,thin,38.0,yes,baby,big,blue,casual,green,short_sleeve,black,short,unknown,6,8,no,"(30, 40]"
797,09/12/2015,17:22:37,malay,female,moderate,44.0,yes,young,big,black,casual,white,long sleeve,black,long,unknown,6,7,yes,"(40, 50]"
798,09/12/2015,17:24:32,malay,female,moderate,39.0,yes,unknown,big,blue,traditional,green,unknown,unknown,long,unknown,3,9,yes,"(30, 40]"
799,09/12/2015,17:37:56,malay,female,moderate,50.0,yes,young,big,blue,casual,white,short_sleeve,black,long,unknown,3,9,no,"(40, 50]"
800,09/12/2015,18:43:46,malay,female,moderate,36.0,yes,toddler,small,white,casual,white,short_sleeve,grey,long,unknown,4,7,no,"(30, 40]"
801,09/12/2015,19:02:06,indian,male,moderate,42.0,no,no_kids,big,grey,casual,white,short_sleeve,orange,short,unknown,4,8,no,"(40, 50]"
802,09/12/2015,20:05:46,malay,female,thin,40.0,no,no_kids,small,white,casual,grey,long sleeve,unknown,long,unknown,3,8,no,"(30, 40]"
803,09/12/2015,20:05:46,malay,female,moderate,45.0,no,no_kids,small,white,casual,red,long sleeve,black,long,clothes,3,10,no,"(40, 50]"
804,09/12/2015,20:33:01,malay,male,fat,34.0,no,no_kids,big,grey,casual,white,short_sleeve,black,long,blankets,3,7,no,"(30, 40]"
805,09/12/2015,20:37:01,malay,female,moderate,53.0,no,no_kids,big,purple,traditional,pink,long sleeve,pink,long,clothes,3,7,yes,"(50, 60]"
806,09/12/2015,20:42:57,indian,female,moderate,37.0,no,no_kids,big,green,traditional,brown,short_sleeve,black,long,clothes,6,10,no,"(30, 40]"
807,09/12/2015,20:43:20,malay,male,moderate,29.0,no,no_kids,big,blue,casual,white,short_sleeve,black,long,blankets,4,8,no,"(20, 30]"
